scaffold256124|napA|0_303,1.41993
scaffold256305|napA|0_303,1.74761
scaffold256596|napA|0_302,1.27853
scaffold258536|napA|0_301,1.28279
scaffold259481|napA|0_301,2.23572
scaffold261804|napA|0_299,1.54968
scaffold262732|napA|0_298,0.814472
scaffold26340|napA|0_1340,3.11221
scaffold263417|napA|0_298,1.0366
scaffold264018|napA|0_298,0.925536
scaffold264648|napA|0_297,1.74589
scaffold265167|napA|0_297,2.1545
scaffold266692|napA|0_296,1.22999
scaffold27260|napA|0_1304,3.51042
scaffold27294|napA|0_1303,5.6328
scaffold275659|napA|0_290,3.27198
scaffold27607|napA|0_1291,1.63652
scaffold28119|napA|0_1272,2.87212
scaffold28162|napA|0_1270,7.34757
scaffold28210|napA|22_1269,4.60641
scaffold284017|napA|0_285,2.32297
scaffold287633|napA|0_283,3.00228
scaffold289971|napA|0_282,2.15212
scaffold291699|napA|0_281,1.33515
scaffold29347|napA|0_1230,7.05887
scaffold29352|napA|0_1230,2.93448
scaffold294389|napA|0_280,4.13804
scaffold30315|napA|0_1199,1.9274
scaffold304717|napA|0_274,1.61104
scaffold306092|napA|0_273,1.61697
scaffold307648|napA|0_273,0.808483
scaffold310314|napA|0_271,0.773748
scaffold315885|napA|0_269,1.43596
scaffold316081|napA|0_269,1.31288
scaffold319793|napA|0_267,0.950727
scaffold32069|napA|0_1148,4.00703
scaffold324483|napA|0_265,1.45772
scaffold326928|napA|0_263,0.839341
scaffold327134|napA|0_263,0.797374
scaffold328041|napA|0_263,0.755407
scaffold328395|napA|0_263,1.17508
scaffold331545|napA|0_261,1.2687
scaffold336443|napA|0_259,0.980207
scaffold341272|napA|0_257,1.88983
scaffold34165|napA|0_1093,2.02387
scaffold343079|napA|0_256,0.689906
scaffold345771|napA|0_255,2.64062
scaffold348993|napA|0_254,1.34726
scaffold35208|napA|0_1068,2.78233
scaffold35297|napA|0_1066,6.47333
scaffold35530|napA|0_1060,4.50613
scaffold355484|napA|0_251,0.835648
scaffold35973|napA|0_1050,4.43379
scaffold361921|napA|0_249,1.28575
scaffold362264|napA|0_249,0.709379
scaffold366694|napA|0_247,0.893932
scaffold369690|napA|0_246,1.39125
scaffold375996|napA|0_244,1.44795
scaffold377528|napA|0_244,1.17646
scaffold377862|napA|0_243,0.772402
scaffold378769|napA|0_243,2.22633
scaffold382174|napA|0_232,1.18997
scaffold382892|napA|0_226,0.928498
scaffold38343|napA|0_999,2.99673
scaffold38994|napA|0_987,3.13357
scaffold39278|napA|0_981,7.70798
scaffold39633|napA|0_975,6.81848
scaffold40430|napA|0_960,2.91222
scaffold41169|napA|0_948,9.67174
scaffold42692|napA|0_921,2.85641
scaffold43011|napA|0_917,1.33241
scaffold43543|napA|0_908,2.35182
scaffold43908|napA|0_902,1.44001
scaffold45502|napA|0_879,2.06633
scaffold45898|napA|0_873,1.38703
scaffold46397|napA|0_866,1.20758
scaffold46451|napA|0_865,1.84529
scaffold48056|napA|0_844,1.72169
scaffold48194|napA|0_842,1.85653
scaffold49206|napA|0_829,3.50577
scaffold50481|napA|0_814,5.22043
scaffold50908|napA|0_809,3.70141
scaffold51003|napA|0_808,1.744
scaffold54104|napA|0_774,3.41383
scaffold54165|napA|0_774,1.63579
scaffold54170|napA|0_774,3.12934
scaffold55023|napA|0_765,1.36723
scaffold56200|napA|0_754,1.73765
scaffold59022|napA|0_729,1.41973
scaffold59822|napA|0_722,4.39205
scaffold60056|napA|0_720,1.62101
scaffold61099|napA|0_712,1.43821
scaffold62570|napA|0_701,3.53423
scaffold63328|napA|0_695,1.52097
scaffold64363|napA|0_688,2.20868
scaffold64418|napA|0_687,2.45232
scaffold64707|napA|0_685,6.23714
scaffold65798|napA|0_678,1.15313
scaffold67650|napA|0_665,4.05703
scaffold68191|napA|0_662,6.07157
scaffold71229|napA|0_643,4.96675
scaffold71373|napA|0_642,4.92304
scaffold71539|napA|0_641,1.4775
scaffold76223|napA|0_616,3.59361
scaffold77295|napA|0_611,1.83857
scaffold78568|napA|0_605,7.90065
scaffold80683|napA|0_595,1.98065
scaffold85454|napA|0_574,1.53513
scaffold86327|napA|0_571,1.00309
scaffold87734|napA|0_565,1.75458
scaffold90147|napA|0_555,2.65953
scaffold92732|napA|0_546,2.15872
scaffold92937|napA|0_545,1.1723
scaffold95034|napA|0_538,2.04755
scaffold95501|napA|0_536,2.05521
scaffold95523|napA|0_536,2.24018
scaffold96054|napA|0_534,1.50593
scaffold96500|napA|0_533,3.1002
scaffold97598|napA|0_529,1.39525
scaffold98340|napA|0_527,3.82538
scaffold99718|napA|0_523,1.15852
