scaffold06192|napA|170_4283,9.02131
scaffold06365|napA|1234_4383,3.70496
scaffold06540|napA|0_3614,4.93452
scaffold06639|napA|0_2804,5.47724
scaffold06777|napA|1131_4211,1.69167
scaffold07404|napA|2348_3973,1.6284
scaffold07433|napA|0_3319,3.54663
scaffold07554|napA|1150_3921,1.98775
scaffold08125|napA|0_3359,7.3391
scaffold08247|napA|115_3029,4.11699
scaffold08528|napA|0_3616,1.61873
scaffold08631|napA|0_3355,4.53429
scaffold09199|napA|0_2554,2.09059
scaffold09715|napA|537_3324,1.91286
scaffold09735|napA|254_3318,5.41381
scaffold09811|napA|935_3301,6.97085
scaffold09832|napA|497_3297,3.59832
scaffold100032|napA|0_646,0.984506
scaffold100072|napA|0_646,0.672954
scaffold100780|napA|0_643,2.32878
scaffold101207|napA|0_641,1.97184
scaffold103222|napA|0_632,1.66876
scaffold103576|napA|0_631,1.7352
scaffold10389|napA|0_1657,2.74731
scaffold10393|napA|773_3175,25.0549
scaffold104557|napA|0_626,3.47244
scaffold10721|napA|0_1844,1.79253
scaffold108104|napA|0_612,1.02614
scaffold109178|napA|0_608,1.92013
scaffold10953|napA|678_3067,7.42544
scaffold11105|napA|288_3038,4.53219
scaffold11122|napA|0_1707,22.8939
scaffold114188|napA|0_589,1.06627
scaffold116552|napA|0_581,1.02555
scaffold117236|napA|0_579,1.64099
scaffold118630|napA|0_574,2.37074
scaffold118961|napA|0_573,1.03989
scaffold119108|napA|0_572,1.23879
scaffold11952|napA|0_2896,2.31285
scaffold119741|napA|0_570,1.116
scaffold119962|napA|0_569,1.75479
scaffold121293|napA|0_565,0.91212
scaffold121622|napA|0_564,1.05651
scaffold12184|napA|1149_2858,4.81907
scaffold122219|napA|0_562,1.1749
scaffold12226|napA|0_2853,1.09354
scaffold122284|napA|0_562,0.845357
scaffold12328|napA|0_2837,2.58488
scaffold124367|napA|0_555,1.23328
scaffold12486|napA|0_2814,5.38633
scaffold125414|napA|0_552,5.36843
scaffold126209|napA|0_550,3.00146
scaffold12622|napA|0_1419,6.07673
scaffold128805|napA|0_542,1.53035
scaffold131771|napA|0_534,5.68546
scaffold13215|napA|22_2714,5.07793
scaffold133472|napA|0_529,1.47669
scaffold134273|napA|0_527,1.08499
scaffold134394|napA|0_527,2.7201
scaffold13581|napA|0_2299,2.83326
scaffold13796|napA|510_2641,4.78887
scaffold139729|napA|0_513,1.20885
scaffold13996|napA|222_2614,3.10294
scaffold14019|napA|348_2612,2.92681
scaffold14107|napA|845_2601,1.13586
scaffold143018|napA|0_505,0.717684
scaffold146364|napA|0_497,1.18302
scaffold14680|napA|0_1542,1.91432
scaffold149783|napA|0_489,1.30124
scaffold15480|napA|0_1479,11.361
scaffold156555|napA|0_475,3.3068
scaffold156682|napA|0_475,1.59405
scaffold158761|napA|0_471,0.735397
scaffold160987|napA|0_466,1.27917
scaffold161350|napA|0_465,0.76223
scaffold163218|napA|0_462,0.732318
scaffold16375|napA|0_2356,7.98686
scaffold164163|napA|0_460,2.25906
scaffold166120|napA|0_456,2.0846
scaffold167978|napA|0_453,4.25021
scaffold170397|napA|0_448,1.15086
scaffold17074|napA|0_2297,1.943
scaffold172558|napA|0_445,5.26819
scaffold174298|napA|0_442,2.35127
scaffold176208|napA|0_439,2.6977
scaffold179503|napA|0_433,0.986151
scaffold181375|napA|0_431,0.803806
scaffold18214|napA|0_2203,3.16485
scaffold182673|napA|0_428,2.35306
scaffold18414|napA|0_2100,3.39291
scaffold18419|napA|0_2169,1.8538
scaffold184243|napA|0_426,0.73761
scaffold18551|napA|0_2176,2.28022
scaffold18555|napA|0_1770,2.16741
scaffold185612|napA|0_424,0.893118
scaffold187410|napA|0_421,2.29659
scaffold190107|napA|0_417,0.869501
scaffold19080|napA|0_1701,2.73767
scaffold19350|napA|0_1251,8.04449
scaffold19694|napA|0_2085,2.35665
scaffold200636|napA|0_403,1.6396
scaffold20186|napA|582_2049,3.16368
scaffold202062|napA|0_401,1.88894
scaffold20348|napA|0_2039,2.8003
scaffold206374|napA|0_395,3.4478
scaffold207360|napA|0_394,4.27469
scaffold21064|napA|0_1990,15.4538
scaffold212541|napA|0_388,1.62007
scaffold217763|napA|0_382,9.13512
scaffold219245|napA|0_380,0.763509
scaffold22132|napA|0_1923,1.2881
scaffold22414|napA|0_1908,2.54588
scaffold225959|napA|0_372,1.27829
scaffold226036|napA|0_372,1.58161
scaffold22954|napA|0_1877,5.75432
scaffold23264|napA|0_1412,1.70901
scaffold233523|napA|0_364,2.05934
scaffold235385|napA|0_362,1.1133
scaffold235509|napA|0_362,1.00197
scaffold23600|napA|0_1843,2.53535
scaffold237508|napA|0_360,0.828435
scaffold237875|napA|0_360,0.738874
scaffold24031|napA|34_1820,2.0309
scaffold241188|napA|0_356,2.26424
scaffold241483|napA|0_356,2.12839
scaffold242197|napA|0_355,1.61215
scaffold242535|napA|0_355,1.58945
scaffold242770|napA|0_355,0.885549
scaffold24489|napA|0_1797,2.5421
scaffold250843|napA|0_347,0.859561
scaffold256517|napA|0_342,0.612872
scaffold25858|napA|0_1727,4.28914
scaffold261669|napA|0_338,1.76503
scaffold264028|napA|0_336,1.2477
scaffold265777|napA|0_334,0.989671
scaffold266003|napA|0_334,2.55866
scaffold26713|napA|0_1686,1.88906
scaffold274130|napA|0_328,1.91733
scaffold274629|napA|0_327,0.789012
scaffold275405|napA|0_327,4.01903
scaffold281482|napA|0_322,3.20521
scaffold284099|napA|0_320,1.48666
scaffold287147|napA|0_318,1.64818
scaffold290521|napA|0_315,0.639973
scaffold29291|napA|0_1268,7.08643
scaffold29301|napA|0_1574,1.14975
scaffold293839|napA|0_313,1.49425
scaffold299021|napA|0_309,2.24439
scaffold30209|napA|0_1540,4.97743
scaffold302479|napA|0_307,1.70743
scaffold302715|napA|0_307,0.682972
scaffold305371|napA|0_305,2.35325
scaffold30852|napA|0_1517,4.07205
scaffold31649|napA|0_1488,0.918944
scaffold31754|napA|0_1484,12.2658
scaffold318218|napA|0_296,0.899173
scaffold319764|napA|0_296,1.98908
scaffold32446|napA|0_1460,7.48713
scaffold32451|napA|0_1460,4.3303
scaffold32719|napA|0_1451,2.65533
scaffold327590|napA|0_291,0.720653
scaffold335948|napA|0_286,0.958926
scaffold33643|napA|0_1422,2.05335
scaffold337069|napA|0_285,3.62279
scaffold337818|napA|0_285,0.990606
scaffold34730|napA|0_1390,2.39579
scaffold350091|napA|0_278,1.36386
scaffold351675|napA|0_277,0.931949
scaffold35398|napA|0_1371,15.3251
scaffold35585|napA|0_1366,6.15368
scaffold356447|napA|0_275,1.08543
scaffold36072|napA|0_1352,4.0577
scaffold362537|napA|0_272,0.474572
scaffold366244|napA|0_270,1.19525
scaffold36817|napA|0_1331,3.1427
scaffold369508|napA|0_268,2.61914
scaffold38282|napA|0_1293,2.11528
scaffold386022|napA|0_261,1.63853
scaffold388071|napA|0_260,1.30347
scaffold390276|napA|0_259,1.30852
scaffold392542|napA|0_258,2.09552
scaffold39307|napA|0_1270,3.86384
scaffold39410|napA|0_1267,1.82856
scaffold40036|napA|0_1253,2.27274
scaffold403048|napA|0_254,0.826045
scaffold409197|napA|0_251,1.18963
scaffold410404|napA|0_251,2.73294
scaffold41393|napA|0_1224,1.22904
scaffold41474|napA|0_1223,1.48658
scaffold41774|napA|0_1216,1.21067
scaffold418158|napA|0_248,2.18036
scaffold429364|napA|0_244,1.12467
scaffold435779|napA|0_229,10.5764
scaffold437209|napA|0_220,1.98199
scaffold46850|napA|0_1120,3.96515
scaffold46927|napA|0_1119,4.69486
scaffold47577|napA|0_1107,1.60616
scaffold49333|napA|0_1079,4.10851
scaffold49506|napA|0_1076,1.71229
scaffold49727|napA|0_1072,1.08825
scaffold50234|napA|0_1064,2.57097
scaffold50829|napA|0_1054,5.72511
scaffold53245|napA|0_1020,2.16136
scaffold53670|napA|0_1014,1.75361
scaffold55139|napA|0_994,1.64323
scaffold56340|napA|0_979,0.517789
scaffold56807|napA|0_973,1.74489
scaffold57024|napA|0_970,1.18621
scaffold57732|napA|0_962,18.8531
scaffold57985|napA|0_958,1.20949
scaffold58236|napA|0_956,2.19679
scaffold58776|napA|0_949,2.70479
scaffold58819|napA|0_949,10.1239
scaffold59449|napA|0_942,3.63891
scaffold59883|napA|0_937,9.5409
scaffold61692|napA|0_916,1.22987
scaffold63767|napA|0_895,6.81527
scaffold65771|napA|0_875,4.23975
scaffold65900|napA|0_873,0.534641
scaffold67870|napA|0_855,2.41895
scaffold69013|napA|0_844,1.8498
scaffold69089|napA|0_844,1.00118
scaffold69250|napA|0_842,1.34764
scaffold72016|napA|0_818,0.600149
scaffold73544|napA|0_805,0.799807
scaffold75955|napA|0_787,5.00078
scaffold76338|napA|0_784,0.964978
scaffold76375|napA|0_784,1.05737
scaffold76534|napA|0_783,9.2818
scaffold78667|napA|0_768,9.41092
scaffold79523|napA|0_762,2.704
scaffold79815|napA|0_760,1.3132
scaffold80866|napA|0_753,3.46321
scaffold81899|napA|0_746,9.88303
scaffold82613|napA|0_741,1.03191
scaffold86669|napA|0_716,4.33943
scaffold86714|napA|0_715,5.41499
scaffold88617|napA|0_705,4.41865
scaffold92382|napA|0_684,1.02388
scaffold92423|napA|0_684,1.37694
scaffold96769|napA|0_662,2.48073
scaffold97061|napA|0_660,11.4777
scaffold97582|napA|0_657,7.11907
scaffold99400|napA|0_649,3.11351
