scaffold12822|napA|0_1917,3.45288
scaffold13024|napA|0_1295,6.81681
scaffold131261|napA|0_412,2.75771
scaffold131355|napA|0_412,0.929228
scaffold133017|napA|0_409,1.66075
scaffold134341|napA|0_406,2.15976
scaffold13459|napA|0_1855,4.65812
scaffold134912|napA|0_405,1.6772
scaffold134970|napA|0_405,1.18928
scaffold135558|napA|0_404,1.62022
scaffold135563|napA|0_404,1.4368
scaffold136025|napA|0_403,1.44037
scaffold136458|napA|0_402,1.65902
scaffold136937|napA|0_402,3.37949
scaffold136998|napA|0_401,1.87876
scaffold139693|napA|0_397,1.36886
scaffold140567|napA|0_396,10.2613
scaffold141844|napA|0_394,1.41066
scaffold14337|napA|140_1771,6.01628
scaffold14577|napA|0_1749,5.45509
scaffold145837|napA|0_387,1.24474
scaffold14803|napA|105_1731,8.61247
scaffold148473|napA|0_383,1.16103
scaffold14958|napA|0_1719,4.02293
scaffold14963|napA|0_1719,2.18715
scaffold149919|napA|0_381,1.55618
scaffold151007|napA|0_380,1.65781
scaffold15207|napA|328_1700,4.12456
scaffold152536|napA|0_377,1.67103
scaffold152634|napA|0_377,2.35911
scaffold155259|napA|0_374,1.15601
scaffold155515|napA|0_373,1.32471
scaffold157213|napA|0_371,1.16538
scaffold158674|napA|0_369,2.00866
scaffold15903|napA|0_1644,6.98095
scaffold15911|napA|0_1644,1.57465
scaffold16098|napA|0_1631,1.83663
scaffold161528|napA|0_365,5.55067
scaffold161590|napA|0_365,0.67691
scaffold164608|napA|0_361,1.88219
scaffold16694|napA|0_1588,3.48556
scaffold17128|napA|199_1559,6.4817
scaffold173488|napA|0_351,0.985582
scaffold175395|napA|0_348,2.23673
scaffold177784|napA|0_346,0.857027
scaffold177850|napA|0_345,1.68322
scaffold17791|napA|0_1518,2.55004
scaffold178547|napA|0_345,3.5097
scaffold179069|napA|0_344,2.98117
scaffold181136|napA|0_342,2.23996
scaffold182621|napA|0_340,2.3622
scaffold183819|napA|0_339,1.7131
scaffold184315|napA|0_339,2.62433
scaffold184715|napA|0_338,1.7913
scaffold18471|napA|0_1479,4.17605
scaffold18772|napA|0_1462,4.23308
scaffold188328|napA|0_335,1.18034
scaffold188401|napA|0_334,3.21868
scaffold188534|napA|0_334,6.21538
scaffold19177|napA|0_1439,1.77343
scaffold19223|napA|0_1436,3.8891
scaffold193329|napA|0_330,2.28421
scaffold193584|napA|0_329,4.58235
scaffold194664|napA|0_328,1.09258
scaffold195347|napA|0_328,0.904203
scaffold195659|napA|0_327,1.32267
scaffold19670|napA|0_1413,1.80609
scaffold196744|napA|0_326,2.27442
scaffold19675|napA|0_1412,2.89004
scaffold204299|napA|0_319,0.81357
scaffold204678|napA|0_319,1.20098
scaffold20497|napA|110_1372,3.20451
scaffold207558|napA|0_316,1.05598
scaffold20854|napA|77_1355,1.79442
scaffold209625|napA|0_314,1.77121
scaffold210775|napA|0_313,1.22408
scaffold216378|napA|0_309,1.67997
scaffold219277|napA|0_307,1.08704
scaffold222976|napA|0_304,5.32637
scaffold226528|napA|0_301,0.985582
scaffold22677|napA|0_1278,1.78477
scaffold226980|napA|0_300,1.89535
scaffold234789|napA|0_295,1.42474
scaffold240297|napA|0_291,2.76133
scaffold241803|napA|0_290,1.49201
scaffold242309|napA|0_289,2.69495
scaffold248701|napA|0_285,1.95208
scaffold249120|napA|0_285,2.68953
scaffold25546|napA|0_1174,2.53117
scaffold26143|napA|0_1156,8.9385
scaffold263191|napA|0_276,3.31514
scaffold263306|napA|0_276,1.29918
scaffold267894|napA|0_273,1.17763
scaffold269609|napA|0_272,0.727367
scaffold270699|napA|0_271,1.96204
scaffold275118|napA|0_269,1.14923
scaffold27552|napA|0_1115,3.6716
scaffold27863|napA|0_1107,1.19188
scaffold28020|napA|0_1102,8.95169
scaffold283616|napA|0_264,1.07739
scaffold286193|napA|0_263,2.16301
scaffold288568|napA|0_262,1.93529
scaffold289349|napA|0_261,11.0404
scaffold292159|napA|0_260,1.04647
scaffold293466|napA|0_259,2.0533
scaffold29481|napA|0_1062,3.2396
scaffold308118|napA|0_253,1.36886
scaffold30842|napA|0_1030,3.41218
scaffold31764|napA|0_1008,2.44683
scaffold31983|napA|0_1003,4.40167
scaffold32208|napA|0_999,5.96237
scaffold32912|napA|0_983,4.50387
scaffold329413|napA|0_244,1.21677
scaffold32987|napA|0_982,1.98422
scaffold33090|napA|0_980,2.35321
scaffold332903|napA|0_243,1.42543
scaffold33479|napA|0_973,3.91647
scaffold336088|napA|0_210,2.77047
scaffold33976|napA|0_962,2.49985
scaffold34190|napA|0_958,1.63491
scaffold35901|napA|0_925,1.99996
scaffold35961|napA|0_924,2.61612
scaffold36468|napA|0_916,1.75035
scaffold36526|napA|0_915,2.39926
scaffold38245|napA|0_888,1.36115
scaffold39674|napA|0_865,2.25292
scaffold40425|napA|0_854,5.34386
scaffold43712|napA|0_811,1.9012
scaffold50531|napA|0_738,1.30386
scaffold50925|napA|0_734,1.64712
scaffold51036|napA|0_733,3.45021
scaffold51493|napA|0_729,1.59074
scaffold52623|napA|0_719,2.19628
scaffold53030|napA|0_715,8.0924
scaffold53462|napA|0_712,1.94067
scaffold54759|napA|0_701,5.2799
scaffold54766|napA|0_701,1.84797
scaffold55495|napA|0_695,3.67463
scaffold56763|napA|0_685,2.25142
scaffold57923|napA|0_676,2.59171
scaffold57991|napA|0_675,1.62679
scaffold58397|napA|0_672,2.35012
scaffold63606|napA|0_636,3.74443
scaffold63994|napA|0_634,2.97776
scaffold66385|napA|0_620,3.38346
scaffold68327|napA|0_609,1.45892
scaffold69225|napA|0_604,2.88074
scaffold69803|napA|0_601,3.38794
scaffold70007|napA|0_600,2.3241
scaffold70806|napA|0_596,3.54064
scaffold72044|napA|0_590,1.50598
scaffold72603|napA|0_587,1.80802
scaffold72926|napA|0_585,2.42598
scaffold73027|napA|0_585,1.3923
scaffold73652|napA|0_582,1.31467
scaffold73678|napA|0_582,1.48431
scaffold75783|napA|0_572,1.46715
scaffold75912|napA|0_571,3.28527
scaffold76645|napA|0_568,5.10608
scaffold78696|napA|0_559,3.09098
scaffold88266|napA|0_522,1.9863
scaffold88358|napA|0_521,1.68212
scaffold91126|napA|0_512,2.21804
scaffold91658|napA|0_510,2.97708
scaffold91978|napA|0_509,3.32246
scaffold93914|napA|0_503,2.94497
scaffold96463|napA|0_494,2.07412
scaffold96982|napA|0_493,1.70273
