scaffold08125|napA|0_3359,2.53923
scaffold08247|napA|115_3029,7.20968
scaffold08528|napA|0_3616,0.0348577
scaffold08631|napA|0_3355,3.46273
scaffold09199|napA|0_2554,0.0658105
scaffold09715|napA|537_3324,0.18092
scaffold09735|napA|254_3318,0.850219
scaffold09811|napA|935_3301,1.47412
scaffold09832|napA|497_3297,0.525232
scaffold100032|napA|0_646,0
scaffold100072|napA|0_646,0.130244
scaffold100780|napA|0_643,8.04741
scaffold101207|napA|0_641,0
scaffold103222|napA|0_632,0
scaffold103576|napA|0_631,0.0333362
scaffold10389|napA|0_1657,1.09067
scaffold10393|napA|773_3175,0.577309
scaffold104557|napA|0_626,0.47044
scaffold10721|napA|0_1844,11.4866
scaffold108104|napA|0_612,0
scaffold109178|napA|0_608,0
scaffold10953|napA|678_3067,21.0809
scaffold11105|napA|288_3038,0.695221
scaffold11122|napA|0_1707,2.51135
scaffold114188|napA|0_589,0
scaffold116552|napA|0_581,0.07242
scaffold117236|napA|0_579,0.508694
scaffold118630|napA|0_574,0.586437
scaffold118961|napA|0_573,0
scaffold119108|napA|0_572,0.441369
scaffold11952|napA|0_2896,0.449779
scaffold119741|napA|0_570,0
scaffold119962|napA|0_569,0
scaffold121293|napA|0_565,0
scaffold121622|napA|0_564,0.298427
scaffold12184|napA|1149_2858,1.47554
scaffold122219|napA|0_562,0
scaffold12226|napA|0_2853,0.176733
scaffold122284|napA|0_562,2.92003
scaffold12328|napA|0_2837,0
scaffold124367|napA|0_555,0.60655
scaffold12486|napA|0_2814,3.74792
scaffold125414|napA|0_552,0
scaffold126209|napA|0_550,0.153018
scaffold12622|napA|0_1419,0.207352
scaffold128805|napA|0_542,0
scaffold131771|napA|0_534,0.078806
scaffold13215|napA|22_2714,0.608747
scaffold133472|napA|0_529,0
scaffold134273|napA|0_527,0.159709
scaffold134394|napA|0_527,0.798547
scaffold13581|napA|0_2299,0.146227
scaffold13796|napA|510_2641,6.72452
scaffold139729|napA|0_513,0
scaffold13996|napA|222_2614,0.245943
scaffold14019|napA|348_2612,2.88624
scaffold14107|napA|845_2601,18.9555
scaffold143018|napA|0_505,0
scaffold146364|napA|0_497,0
scaffold14680|napA|0_1542,0.436118
scaffold149783|napA|0_489,0.0860729
scaffold15480|napA|0_1479,1.13677
scaffold156555|napA|0_475,0.443076
scaffold156682|napA|0_475,0
scaffold158761|napA|0_471,0.268108
scaffold160987|napA|0_466,0.0903303
scaffold161350|napA|0_465,0
scaffold163218|napA|0_462,0
scaffold16375|napA|0_2356,18.3532
scaffold164163|napA|0_460,0.183022
scaffold166120|napA|0_456,0
scaffold167978|napA|0_453,0.371713
scaffold170397|napA|0_448,1.40952
scaffold17074|napA|0_2297,0.0914712
scaffold172558|napA|0_445,0.614917
scaffold174298|napA|0_442,0
scaffold176208|napA|0_439,0
scaffold179503|napA|0_433,0
scaffold181375|napA|0_431,0
scaffold18214|napA|0_2203,1.98382
scaffold182673|napA|0_428,1.18043
scaffold18414|napA|0_2100,0
scaffold18419|napA|0_2169,0.154995
scaffold184243|napA|0_426,0
scaffold18551|napA|0_2176,0.366928
scaffold18555|napA|0_1770,0.356164
scaffold185612|napA|0_424,0
scaffold187410|napA|0_421,0.0500043
scaffold190107|napA|0_417,0.504851
scaffold19080|napA|0_1701,0.543576
scaffold19350|napA|0_1251,0.0672057
scaffold19694|napA|0_2085,2.16669
scaffold200636|napA|0_403,0
scaffold20186|napA|582_2049,1.06012
scaffold202062|napA|0_401,0
scaffold20348|napA|0_2039,0.659526
scaffold206374|napA|0_395,1.06608
scaffold207360|napA|0_394,0.320638
scaffold21064|napA|0_1990,0.781364
scaffold212541|napA|0_388,0
scaffold217763|napA|0_382,0
scaffold219245|napA|0_380,0.110827
scaffold22132|napA|0_1923,0.207614
scaffold22414|napA|0_1908,0.22026
scaffold225959|napA|0_372,13.2464
scaffold226036|napA|0_372,0
scaffold22954|napA|0_1877,0.0447799
scaffold23264|napA|0_1412,0.148843
scaffold233523|napA|0_364,0.578562
scaffold235385|napA|0_362,0.465414
scaffold235509|napA|0_362,2.38524
scaffold23600|napA|0_1843,3.32927
scaffold237508|napA|0_360,0
scaffold237875|napA|0_360,0.117002
scaffold24031|napA|34_1820,0.529457
scaffold241188|napA|0_356,0
scaffold241483|napA|0_356,0
scaffold242197|napA|0_355,4.27155
scaffold242535|napA|0_355,0.533944
scaffold242770|napA|0_355,0.474617
scaffold24489|napA|0_1797,0.86533
scaffold250843|napA|0_347,0
scaffold256517|napA|0_342,0
scaffold25858|napA|0_1727,1.0221
scaffold261669|napA|0_338,2.61743
scaffold264028|napA|0_336,0.752303
scaffold265777|napA|0_334,0.126137
scaffold266003|napA|0_334,125.506
scaffold26713|napA|0_1686,0.0747838
scaffold274130|napA|0_328,0
scaffold274629|napA|0_327,0
scaffold275405|napA|0_327,3.34998
scaffold281482|napA|0_322,0
scaffold284099|napA|0_320,0.131673
scaffold287147|napA|0_318,0.132503
scaffold290521|napA|0_315,1.80589
scaffold29291|napA|0_1268,1.35923
scaffold29301|napA|0_1574,0.106811
scaffold293839|napA|0_313,0.134627
scaffold299021|napA|0_309,0.409126
scaffold30209|napA|0_1540,0.191049
scaffold302479|napA|0_307,0.4118
scaffold302715|napA|0_307,0
scaffold305371|napA|0_305,1.93438
scaffold30852|napA|0_1517,0.44331
scaffold31649|napA|0_1488,0.169483
scaffold31754|napA|0_1484,2.80401
scaffold318218|napA|0_296,0.142385
scaffold319764|napA|0_296,0.28477
scaffold32446|napA|0_1460,6.16091
scaffold32451|napA|0_1460,5.49875
scaffold32719|napA|0_1451,0.564876
scaffold327590|napA|0_291,0
scaffold335948|napA|0_286,0.147381
scaffold33643|napA|0_1422,4.87726
scaffold337069|napA|0_285,0.4437
scaffold337818|napA|0_285,0
scaffold34730|napA|0_1390,0.120961
scaffold350091|napA|0_278,0.151637
scaffold351675|napA|0_277,0.760934
scaffold35398|napA|0_1371,0
scaffold35585|napA|0_1366,2.30789
scaffold356447|napA|0_275,1.22638
scaffold36072|napA|0_1352,0.544088
scaffold362537|napA|0_272,0.464984
scaffold366244|napA|0_270,0
scaffold36817|napA|0_1331,77.0276
scaffold369508|napA|0_268,2.04512
scaffold38282|napA|0_1293,0.34136
scaffold386022|napA|0_261,0
scaffold388071|napA|0_260,0
scaffold390276|napA|0_259,0.488414
scaffold392542|napA|0_258,0.326876
scaffold39307|napA|0_1270,3.98852
scaffold39410|napA|0_1267,1.72527
scaffold40036|napA|0_1253,0.771631
scaffold403048|napA|0_254,7.30497
scaffold409197|napA|0_251,0
scaffold410404|napA|0_251,0.672057
scaffold41393|napA|0_1224,0.103034
scaffold41474|napA|0_1223,0
scaffold41774|napA|0_1216,0.103713
scaffold418158|napA|0_248,0
scaffold429364|napA|0_244,0.432136
scaffold435779|napA|0_229,2.21071
scaffold437209|napA|0_220,0
scaffold46850|napA|0_1120,0.525514
scaffold46927|napA|0_1119,0.976827
scaffold47577|napA|0_1107,0.341801
scaffold49333|napA|0_1079,0.545501
scaffold49506|napA|0_1076,0.195365
scaffold49727|napA|0_1072,7.94185
scaffold50234|napA|0_1064,0.572956
scaffold50829|napA|0_1054,0.71801
scaffold53245|napA|0_1020,0.164882
scaffold53670|napA|0_1014,0.0829291
scaffold55139|napA|0_994,0.169199
scaffold56340|napA|0_979,0.0858969
scaffold56807|napA|0_973,0.129641
scaffold57024|napA|0_970,0.130042
scaffold57732|napA|0_962,0.393374
scaffold57985|napA|0_958,0
scaffold58236|napA|0_956,0.0439828
scaffold58776|napA|0_949,0.310153
scaffold58819|napA|0_949,1.37353
scaffold59449|napA|0_942,0.401735
scaffold59883|napA|0_937,0.269254
scaffold61692|napA|0_916,0.229528
scaffold63767|napA|0_895,0.140952
scaffold65771|napA|0_875,0.432531
scaffold65900|napA|0_873,0
scaffold67870|napA|0_855,0
scaffold69013|napA|0_844,0.0498263
scaffold69089|napA|0_844,0.0498263
scaffold69250|napA|0_842,0.0499448
scaffold72016|napA|0_818,0
scaffold73544|napA|0_805,0.261216
scaffold75955|napA|0_787,1.01535
scaffold76338|napA|0_784,0.160933
scaffold76375|napA|0_784,0.107289
scaffold76534|napA|0_783,0.214852
scaffold78667|napA|0_768,0
scaffold79523|napA|0_762,1.37988
scaffold79815|napA|0_760,0
scaffold80866|napA|0_753,0.558558
scaffold81899|napA|0_746,1.52228
scaffold82613|napA|0_741,0.0567616
scaffold86669|napA|0_716,0.587463
scaffold86714|napA|0_715,4.82394
scaffold88617|napA|0_705,6.20507
scaffold92382|napA|0_684,0.0614986
scaffold92423|napA|0_684,0.122997
scaffold96769|napA|0_662,1.01673
scaffold97061|napA|0_660,0.637384
scaffold97582|napA|0_657,0.320149
scaffold99400|napA|0_649,0.259281
